ID,playerID,yearID,gameNum,gameID,teamID,team_ID,lgID,GP,startingPos
1,gomezle01,1933,0,ALS193307060,NYA,921,AL,1,1
2,ferreri01,1933,0,ALS193307060,BOS,912,AL,1,2
3,gehrilo01,1933,0,ALS193307060,NYA,921,AL,1,3
4,gehrich01,1933,0,ALS193307060,DET,919,AL,1,4
5,dykesji01,1933,0,ALS193307060,CHA,915,AL,1,5
6,cronijo01,1933,0,ALS193307060,WS1,927,AL,1,6
7,chapmbe01,1933,0,ALS193307060,WS1,927,AL,1,7
8,simmoal01,1933,0,ALS193307060,CHA,915,AL,1,8
9,ruthba01,1933,0,ALS193307060,NYA,921,AL,1,9
10,averiea01,1933,0,ALS193307060,CLE,918,AL,1,
11,crowdal01,1933,0,ALS193307060,WS1,927,AL,1,
12,dickebi01,1933,0,ALS193307060,NYA,921,AL,0,
13,ferrewe01,1933,0,ALS193307060,CLE,918,AL,0,
14,foxxji01,1933,0,ALS193307060,PHA,922,AL,0,
15,grovele01,1933,0,ALS193307060,PHA,922,AL,1,
16,hildeor01,1933,0,ALS193307060,CLE,918,AL,0,
17,lazzeto01,1933,0,ALS193307060,NYA,921,AL,0,
18,westsa01,1933,0,ALS193307060,SLA,925,AL,1,
19,hallabi01,1933,0,ALS193307060,SLN,926,NL,1,1
20,wilsoji01,1933,0,ALS193307060,SLN,926,NL,1,2
21,terrybi01,1933,0,ALS193307060,NY1,920,NL,1,3
22,friscfr01,1933,0,ALS193307060,SLN,926,NL,1,4
23,martipe01,1933,0,ALS193307060,SLN,926,NL,1,5
24,bartedi01,1933,0,ALS193307060,PHI,923,NL,1,6
25,hafeych01,1933,0,ALS193307060,CIN,917,NL,1,7
26,bergewa01,1933,0,ALS193307060,BSN,914,NL,1,8
27,kleinch01,1933,0,ALS193307060,PHI,923,NL,1,9
28,cuccito01,1933,0,ALS193307060,BRO,913,NL,1,
29,engliwo01,1933,0,ALS193307060,CHN,916,NL,1,
30,hartnga01,1933,0,ALS193307060,CHN,916,NL,1,
31,hubbeca01,1933,0,ALS193307060,NY1,920,NL,1,
32,odoulle01,1933,0,ALS193307060,NY1,920,NL,1,
33,schumha02,1933,0,ALS193307060,NY1,920,NL,0,
34,traynpi01,1933,0,ALS193307060,PIT,924,NL,1,
35,wanerpa01,1933,0,ALS193307060,PIT,924,NL,1,
36,warnelo01,1933,0,ALS193307060,CHN,916,NL,1,
37,gomezle01,1934,0,NLS193407100,NYA,937,AL,1,1
38,dickebi01,1934,0,NLS193407100,NYA,937,AL,1,2
39,gehrilo01,1934,0,NLS193407100,NYA,937,AL,1,3
40,gehrich01,1934,0,NLS193407100,DET,935,AL,1,4
41,foxxji01,1934,0,NLS193407100,PHA,938,AL,1,5
42,cronijo01,1934,0,NLS193407100,WS1,943,AL,1,6
43,manushe01,1934,0,NLS193407100,WS1,943,AL,1,7
44,simmoal01,1934,0,NLS193407100,CHA,931,AL,1,8
45,ruthba01,1934,0,NLS193407100,NYA,937,AL,1,9
46,averiea01,1934,0,NLS193407100,CLE,934,AL,1,
47,bridgto01,1934,0,NLS193407100,DET,935,AL,0,
48,chapmbe01,1934,0,NLS193407100,NYA,937,AL,1,
49,cochrmi01,1934,0,NLS193407100,DET,935,AL,1,
50,dykesji01,1934,0,NLS193407100,CHA,931,AL,0,
51,ferreri01,1934,0,NLS193407100,BOS,928,AL,0,
52,hardeme01,1934,0,NLS193407100,CLE,934,AL,1,
53,higgipi01,1934,0,NLS193407100,PHA,938,AL,0,
54,ruffire01,1934,0,NLS193407100,NYA,937,AL,1,
55,russeja01,1934,0,NLS193407100,WS1,943,AL,0,
56,westsa01,1934,0,NLS193407100,SLA,941,AL,1,
57,hubbeca01,1934,0,NLS193407100,NY1,936,NL,1,1
58,hartnga01,1934,0,NLS193407100,CHN,932,NL,1,2
59,terrybi01,1934,0,NLS193407100,NY1,936,NL,1,3
60,friscfr01,1934,0,NLS193407100,SLN,942,NL,1,4
61,traynpi01,1934,0,NLS193407100,PIT,940,NL,1,5
62,jackstr01,1934,0,NLS193407100,NY1,936,NL,1,6
63,medwijo01,1934,0,NLS193407100,SLN,942,NL,1,7
64,bergewa01,1934,0,NLS193407100,BSN,930,NL,1,8
65,cuyleki01,1934,0,NLS193407100,CHN,932,NL,1,9
66,deandi01,1934,0,NLS193407100,SLN,942,NL,1,
67,frankfr02,1934,0,NLS193407100,BSN,930,NL,1,
68,hermabi01,1934,0,NLS193407100,CHN,932,NL,1,
70,kleinch01,1934,0,NLS193407100,CHN,932,NL,1,
71,lopezal01,1934,0,NLS193407100,BRO,929,NL,1,
72,martipe01,1934,0,NLS193407100,SLN,942,NL,1,
73,moorejo02,1934,0,NLS193407100,NY1,936,NL,0,
74,mungova01,1934,0,NLS193407100,BRO,929,NL,1,
75,ottme01,1934,0,NLS193407100,NY1,936,NL,1,
76,vaughar01,1934,0,NLS193407100,PIT,940,NL,1,
77,wanerpa01,1934,0,NLS193407100,PIT,940,NL,1,
78,warnelo01,1934,0,NLS193407100,CHN,932,NL,1,
79,gomezle01,1935,0,ALS193507080,NYA,953,AL,1,1
80,hemslro01,1935,0,ALS193507080,SLA,957,AL,1,2
81,gehrilo01,1935,0,ALS193507080,NYA,953,AL,1,3
82,gehrich01,1935,0,ALS193507080,DET,951,AL,1,4
83,foxxji01,1935,0,ALS193507080,PHA,954,AL,1,5
84,cronijo01,1935,0,ALS193507080,BOS,944,AL,1,6
85,johnsbo01,1935,0,ALS193507080,PHA,954,AL,1,7
86,simmoal01,1935,0,ALS193507080,CHA,947,AL,1,8
87,vosmijo01,1935,0,ALS193507080,CLE,950,AL,1,9
88,averiea01,1935,0,ALS193507080,CLE,950,AL,0,
89,bluegos01,1935,0,ALS193507080,WS1,959,AL,1,
90,bridgto01,1935,0,ALS193507080,DET,951,AL,0,
91,chapmbe01,1935,0,ALS193507080,NYA,953,AL,1,
92,cochrmi01,1935,0,ALS193507080,DET,951,AL,0,
93,cramedo01,1935,0,ALS193507080,PHA,954,AL,1,
94,ferreri01,1935,0,ALS193507080,BOS,944,AL,0,
95,grovele01,1935,0,ALS193507080,BOS,944,AL,0,
96,hardeme01,1935,0,ALS193507080,CLE,950,AL,1,
97,myerbu01,1935,0,ALS193507080,WS1,959,AL,0,
98,rowesc01,1935,0,ALS193507080,DET,951,AL,0,
99,westsa01,1935,0,ALS193507080,SLA,957,AL,0,
100,walkebi01,1935,0,ALS193507080,SLN,958,NL,1,1
101,wilsoji01,1935,0,ALS193507080,PHI,955,NL,1,2
102,terrybi01,1935,0,ALS193507080,NY1,952,NL,1,3
103,hermabi01,1935,0,ALS193507080,CHN,948,NL,1,4
104,martipe01,1935,0,ALS193507080,SLN,958,NL,1,5
105,vaughar01,1935,0,ALS193507080,PIT,956,NL,1,6
106,medwijo01,1935,0,ALS193507080,SLN,958,NL,1,7
107,bergewa01,1935,0,ALS193507080,BSN,946,NL,1,8
108,ottme01,1935,0,ALS193507080,NY1,952,NL,1,9
109,colliri02,1935,0,ALS193507080,SLN,958,NL,1,
110,deandi01,1935,0,ALS193507080,SLN,958,NL,1,
111,derripa01,1935,0,ALS193507080,CIN,949,NL,1,
112,friscfr01,1935,0,ALS193507080,SLN,958,NL,0,
113,hartnga01,1935,0,ALS193507080,CHN,948,NL,1,
114,hubbeca01,1935,0,ALS193507080,NY1,952,NL,0,
115,mancugu01,1935,0,ALS193507080,NY1,952,NL,1,
116,moorejo02,1935,0,ALS193507080,NY1,952,NL,1,
117,mungova01,1935,0,ALS193507080,BRO,945,NL,0,
118,schumha02,1935,0,ALS193507080,NY1,952,NL,1,
119,wanerpa01,1935,0,ALS193507080,PIT,956,NL,1,
120,whitebu01,1935,0,ALS193507080,SLN,958,NL,1,
121,grovele01,1936,0,NLS193607070,BOS,960,AL,1,1
122,ferreri01,1936,0,NLS193607070,BOS,960,AL,1,2
123,gehrilo01,1936,0,NLS193607070,NYA,969,AL,1,3
124,gehrich01,1936,0,NLS193607070,DET,967,AL,1,4
125,higgipi01,1936,0,NLS193607070,PHA,970,AL,1,5
126,applilu01,1936,0,NLS193607070,CHA,963,AL,1,6
127,radclri01,1936,0,NLS193607070,CHA,963,AL,1,7
128,averiea01,1936,0,NLS193607070,CLE,966,AL,1,8
129,dimagjo01,1936,0,NLS193607070,NYA,969,AL,1,9
130,bridgto01,1936,0,NLS193607070,DET,967,AL,0,
131,chapmbe01,1936,0,NLS193607070,WS1,975,AL,1,
132,crosefr01,1936,0,NLS193607070,NYA,969,AL,1,
133,dickebi01,1936,0,NLS193607070,NYA,969,AL,1,
134,foxxji01,1936,0,NLS193607070,BOS,960,AL,1,
135,gomezle01,1936,0,NLS193607070,NYA,969,AL,0,
136,gosligo01,1936,0,NLS193607070,DET,967,AL,1,
137,hardeme01,1936,0,NLS193607070,CLE,966,AL,1,
138,hemslro01,1936,0,NLS193607070,SLA,973,AL,0,
139,kenneve01,1936,0,NLS193607070,CHA,963,AL,0,
140,pearsmo01,1936,0,NLS193607070,NYA,969,AL,0,
141,rowesc01,1936,0,NLS193607070,DET,967,AL,1,
142,selkige01,1936,0,NLS193607070,NYA,969,AL,1,
143,deandi01,1936,0,NLS193607070,SLN,974,NL,1,1
144,hartnga01,1936,0,NLS193607070,CHN,964,NL,1,2
145,colliri02,1936,0,NLS193607070,SLN,974,NL,1,3
146,hermabi01,1936,0,NLS193607070,CHN,964,NL,1,4
147,whitnpi01,1936,0,NLS193607070,PHI,971,NL,1,5
148,durocle01,1936,0,NLS193607070,SLN,974,NL,1,6
149,medwijo01,1936,0,NLS193607070,SLN,974,NL,1,7
150,galanau01,1936,0,NLS193607070,CHN,964,NL,1,8
151,demarfr02,1936,0,NLS193607070,CHN,964,NL,1,9
152,bergewa01,1936,0,NLS193607070,BSN,962,NL,0,
153,daviscu01,1936,0,NLS193607070,CHN,964,NL,1,
154,hubbeca01,1936,0,NLS193607070,NY1,968,NL,1,
155,lombaer01,1936,0,NLS193607070,CIN,965,NL,0,
156,martist01,1936,0,NLS193607070,SLN,974,NL,0,
157,moorejo02,1936,0,NLS193607070,NY1,968,NL,0,
158,mungova01,1936,0,NLS193607070,BRO,961,NL,0,
159,ottme01,1936,0,NLS193607070,NY1,968,NL,1,
160,riggsle01,1936,0,NLS193607070,CIN,965,NL,1,
161,suhrgu01,1936,0,NLS193607070,PIT,972,NL,0,
162,vaughar01,1936,0,NLS193607070,PIT,972,NL,0,
163,warnelo01,1936,0,NLS193607070,CHN,964,NL,1,
164,gomezle01,1937,0,ALS193707070,NYA,985,AL,1,1
165,dickebi01,1937,0,ALS193707070,NYA,985,AL,1,2
166,gehrilo01,1937,0,ALS193707070,NYA,985,AL,1,3
167,gehrich01,1937,0,ALS193707070,DET,983,AL,1,4
168,rolfere01,1937,0,ALS193707070,NYA,985,AL,1,5
169,cronijo01,1937,0,ALS193707070,BOS,976,AL,1,6
170,westsa01,1937,0,ALS193707070,SLA,989,AL,1,7
171,averiea01,1937,0,ALS193707070,CLE,982,AL,1,8
172,dimagjo01,1937,0,ALS193707070,NYA,985,AL,1,9
173,bellbe01,1937,0,ALS193707070,SLA,989,AL,0,
174,bridgto01,1937,0,ALS193707070,DET,983,AL,1,
175,cliftha01,1937,0,ALS193707070,SLA,989,AL,0,
176,cramedo01,1937,0,ALS193707070,BOS,976,AL,0,
177,ferreri01,1937,0,ALS193707070,WS1,991,AL,0,
178,ferrewe01,1937,0,ALS193707070,WS1,991,AL,0,
179,foxxji01,1937,0,ALS193707070,BOS,976,AL,1,
180,greenha01,1937,0,ALS193707070,DET,983,AL,0,
181,grovele01,1937,0,ALS193707070,BOS,976,AL,0,
182,hardeme01,1937,0,ALS193707070,CLE,982,AL,1,
183,moseswa01,1937,0,ALS193707070,PHA,986,AL,0,
184,murphjo04,1937,0,ALS193707070,NYA,985,AL,0,
185,myerbu01,1937,0,ALS193707070,WS1,991,AL,0,
186,sewellu01,1937,0,ALS193707070,CHA,979,AL,0,
187,stratmo01,1937,0,ALS193707070,CHA,979,AL,0,
188,walkege02,1937,0,ALS193707070,DET,983,AL,0,
189,deandi01,1937,0,ALS193707070,SLN,990,NL,1,1
190,hartnga01,1937,0,ALS193707070,CHN,980,NL,1,2
191,mizejo01,1937,0,ALS193707070,SLN,990,NL,1,3
192,hermabi01,1937,0,ALS193707070,CHN,980,NL,1,4
193,vaughar01,1937,0,ALS193707070,PIT,988,NL,1,5
194,bartedi01,1937,0,ALS193707070,NY1,984,NL,1,6
195,medwijo01,1937,0,ALS193707070,SLN,990,NL,1,7
196,demarfr02,1937,0,ALS193707070,CHN,980,NL,1,8
197,wanerpa01,1937,0,ALS193707070,PIT,988,NL,1,9
198,blantcy01,1937,0,ALS193707070,PIT,988,NL,1,
199,colliri02,1937,0,ALS193707070,CHN,980,NL,1,
200,grissle01,1937,0,ALS193707070,CIN,981,NL,1,
201,hubbeca01,1937,0,ALS193707070,NY1,984,NL,1,
202,jurgebi01,1937,0,ALS193707070,CHN,980,NL,0,
203,lombaer01,1937,0,ALS193707070,CIN,981,NL,0,
204,mancugu01,1937,0,ALS193707070,NY1,984,NL,1,
205,martipe01,1937,0,ALS193707070,SLN,990,NL,0,
206,moorege03,1937,0,ALS193707070,BSN,978,NL,0,
207,moorejo02,1937,0,ALS193707070,NY1,984,NL,1,
208,mungova01,1937,0,ALS193707070,BRO,977,NL,1,
209,ottme01,1937,0,ALS193707070,NY1,984,NL,1,
210,waltebu01,1937,0,ALS193707070,PHI,987,NL,1,
211,whitebu01,1937,0,ALS193707070,NY1,984,NL,1,
212,gomezle01,1938,0,NLS193807060,NYA,1001,AL,1,1
213,dickebi01,1938,0,NLS193807060,NYA,1001,AL,1,2
214,foxxji01,1938,0,NLS193807060,BOS,992,AL,1,3
215,gehrich01,1938,0,NLS193807060,DET,999,AL,1,4
216,lewisbu01,1938,0,NLS193807060,WS1,1007,AL,1,5
217,cronijo01,1938,0,NLS193807060,BOS,992,AL,1,6
218,kreevmi01,1938,0,NLS193807060,CHA,995,AL,1,7
219,averiea01,1938,0,NLS193807060,CLE,998,AL,1,8
220,dimagjo01,1938,0,NLS193807060,NYA,1001,AL,1,9
221,allenjo02,1938,0,NLS193807060,CLE,998,AL,1,
222,cramedo01,1938,0,NLS193807060,BOS,992,AL,1,
223,fellebo01,1938,0,NLS193807060,CLE,998,AL,0,
224,ferreri01,1938,0,NLS193807060,WS1,1007,AL,0,
225,gehrilo01,1938,0,NLS193807060,NYA,1001,AL,1,
226,greenha01,1938,0,NLS193807060,DET,999,AL,0,
227,grovele01,1938,0,NLS193807060,BOS,992,AL,1,
228,johnsbo01,1938,0,NLS193807060,PHA,1002,AL,1,
229,kenneve01,1938,0,NLS193807060,DET,999,AL,0,
230,murphjo04,1938,0,NLS193807060,NYA,1001,AL,0,
231,newsobo01,1938,0,NLS193807060,SLA,1005,AL,0,
232,rolfere01,1938,0,NLS193807060,NYA,1001,AL,0,
233,ruffire01,1938,0,NLS193807060,NYA,1001,AL,0,
234,travice01,1938,0,NLS193807060,WS1,1007,AL,0,
235,yorkru01,1938,0,NLS193807060,DET,999,AL,1,
236,vandejo01,1938,0,NLS193807060,CIN,997,NL,1,1
237,lombaer01,1938,0,NLS193807060,CIN,997,NL,1,2
238,mccorfr01,1938,0,NLS193807060,CIN,997,NL,1,3
239,hermabi01,1938,0,NLS193807060,CHN,996,NL,1,4
240,hackst01,1938,0,NLS193807060,CHN,996,NL,1,5
241,durocle01,1938,0,NLS193807060,BRO,993,NL,1,6
242,medwijo01,1938,0,NLS193807060,SLN,1006,NL,1,7
243,ottme01,1938,0,NLS193807060,NY1,1000,NL,1,8
244,goodmiv01,1938,0,NLS193807060,CIN,997,NL,1,9
245,brownma01,1938,0,NLS193807060,PIT,1004,NL,1,
246,cuccito01,1938,0,NLS193807060,BSN,994,NL,0,
247,danniha01,1938,0,NLS193807060,NY1,1000,NL,0,
248,derripa01,1938,0,NLS193807060,CIN,997,NL,0,
249,hartnga01,1938,0,NLS193807060,CHN,996,NL,0,
250,hubbeca01,1938,0,NLS193807060,NY1,1000,NL,0,
251,lavagco01,1938,0,NLS193807060,BRO,993,NL,0,
252,leebi02,1938,0,NLS193807060,CHN,996,NL,1,
253,leibeha01,1938,0,NLS193807060,NY1,1000,NL,1,
254,martihe01,1938,0,NLS193807060,PHI,1003,NL,0,
255,moorejo02,1938,0,NLS193807060,NY1,1000,NL,0,
256,phelpba01,1938,0,NLS193807060,BRO,993,NL,0,
257,turneji01,1938,0,NLS193807060,BSN,994,NL,0,
258,vaughar01,1938,0,NLS193807060,PIT,1004,NL,0,
259,wanerll01,1938,0,NLS193807060,PIT,1004,NL,0,
260,ruffire01,1939,0,ALS193907110,NYA,1017,AL,1,1
261,dickebi01,1939,0,ALS193907110,NYA,1017,AL,1,2
262,greenha01,1939,0,ALS193907110,DET,1015,AL,1,3
263,gordojo01,1939,0,ALS193907110,NYA,1017,AL,1,4
264,rolfere01,1939,0,ALS193907110,NYA,1017,AL,1,5
265,cronijo01,1939,0,ALS193907110,BOS,1008,AL,1,6
266,selkige01,1939,0,ALS193907110,NYA,1017,AL,1,7
267,dimagjo01,1939,0,ALS193907110,NYA,1017,AL,1,8
268,cramedo01,1939,0,ALS193907110,BOS,1008,AL,1,9
269,applilu01,1939,0,ALS193907110,CHA,1011,AL,0,
270,bridgto01,1939,0,ALS193907110,DET,1015,AL,1,
271,casege01,1939,0,ALS193907110,WS1,1023,AL,0,
272,crosefr01,1939,0,ALS193907110,NYA,1017,AL,0,
273,fellebo01,1939,0,ALS193907110,CLE,1014,AL,1,
274,foxxji01,1939,0,ALS193907110,BOS,1008,AL,0,
275,gehrilo01,1939,0,ALS193907110,NYA,1017,AL,0,
276,gomezle01,1939,0,ALS193907110,NYA,1017,AL,0,
277,grovele01,1939,0,ALS193907110,BOS,1008,AL,0,
278,hayesfr01,1939,0,ALS193907110,PHA,1018,AL,0,
279,hemslro01,1939,0,ALS193907110,CLE,1014,AL,0,
280,hoagmy01,1939,0,ALS193907110,SLA,1021,AL,1,
281,johnsbo01,1939,0,ALS193907110,PHA,1018,AL,0,
282,lyonste01,1939,0,ALS193907110,CHA,1011,AL,0,
283,mcquige02,1939,0,ALS193907110,SLA,1021,AL,0,
284,murphjo04,1939,0,ALS193907110,NYA,1017,AL,0,
285,newsobo01,1939,0,ALS193907110,DET,1015,AL,0,
286,derripa01,1939,0,ALS193907110,CIN,1013,NL,1,1
287,lombaer01,1939,0,ALS193907110,CIN,1013,NL,1,2
288,mccorfr01,1939,0,ALS193907110,CIN,1013,NL,1,3
289,freylo01,1939,0,ALS193907110,CIN,1013,NL,1,4
290,hackst01,1939,0,ALS193907110,CHN,1012,NL,1,5
291,vaughar01,1939,0,ALS193907110,PIT,1020,NL,1,6
292,medwijo01,1939,0,ALS193907110,SLN,1022,NL,1,7
293,ottme01,1939,0,ALS193907110,NY1,1016,NL,1,8
294,goodmiv01,1939,0,ALS193907110,CIN,1013,NL,1,9
295,arnovmo01,1939,0,ALS193907110,PHI,1019,NL,0,
296,camildo01,1939,0,ALS193907110,BRO,1009,NL,1,
297,danniha01,1939,0,ALS193907110,NY1,1016,NL,0,
298,daviscu01,1939,0,ALS193907110,SLN,1022,NL,0,
299,fettelo01,1939,0,ALS193907110,BSN,1010,NL,1,
300,hermabi01,1939,0,ALS193907110,CHN,1012,NL,1,
301,jurgebi01,1939,0,ALS193907110,NY1,1016,NL,0,
302,lavagco01,1939,0,ALS193907110,BRO,1009,NL,0,
303,leebi02,1939,0,ALS193907110,CHN,1012,NL,1,
304,milleed03,1939,0,ALS193907110,BSN,1010,NL,0,
305,mizejo01,1939,0,ALS193907110,SLN,1022,NL,1,
306,moorete01,1939,0,ALS193907110,SLN,1022,NL,1,
307,phelpba01,1939,0,ALS193907110,BRO,1009,NL,1,
308,vandejo01,1939,0,ALS193907110,CIN,1013,NL,0,
309,waltebu01,1939,0,ALS193907110,CIN,1013,NL,0,
310,warnelo01,1939,0,ALS193907110,SLN,1022,NL,0,
311,wyattwh01,1939,0,ALS193907110,BRO,1009,NL,0,
312,ruffire01,1940,0,NLS194007090,NYA,1033,AL,1,1
313,dickebi01,1940,0,NLS194007090,NYA,1033,AL,1,2
314,foxxji01,1940,0,NLS194007090,BOS,1024,AL,1,3
315,gordojo01,1940,0,NLS194007090,NYA,1033,AL,1,4
316,travice01,1940,0,NLS194007090,WS1,1039,AL,1,5
317,applilu01,1940,0,NLS194007090,CHA,1027,AL,1,6
318,willite01,1940,0,NLS194007090,BOS,1024,AL,1,7
319,dimagjo01,1940,0,NLS194007090,NYA,1033,AL,1,8
320,kellech01,1940,0,NLS194007090,NYA,1033,AL,1,9
321,boudrlo01,1940,0,NLS194007090,CLE,1030,AL,1,
322,bridgto01,1940,0,NLS194007090,DET,1031,AL,0,
323,cramedo01,1940,0,NLS194007090,BOS,1024,AL,0,
324,fellebo01,1940,0,NLS194007090,CLE,1030,AL,1,
325,finnelo01,1940,0,NLS194007090,BOS,1024,AL,1,
326,greenha01,1940,0,NLS194007090,DET,1031,AL,1,
327,hayesfr01,1940,0,NLS194007090,PHA,1034,AL,1,
328,hemslro01,1940,0,NLS194007090,CLE,1030,AL,1,
329,johnsbo01,1940,0,NLS194007090,PHA,1034,AL,0,
330,keltnke01,1940,0,NLS194007090,CLE,1030,AL,1,
331,leonadu02,1940,0,NLS194007090,WS1,1039,AL,0,
332,mackra01,1940,0,NLS194007090,CLE,1030,AL,1,
333,mcquige02,1940,0,NLS194007090,SLA,1037,AL,0,
334,milnaal01,1940,0,NLS194007090,CLE,1030,AL,0,
335,newsobo01,1940,0,NLS194007090,DET,1031,AL,1,
336,pearsmo01,1940,0,NLS194007090,NYA,1033,AL,0,
337,rolfere01,1940,0,NLS194007090,NYA,1033,AL,0,
338,derripa01,1940,0,NLS194007090,CIN,1029,NL,1,1
339,lombaer01,1940,0,NLS194007090,CIN,1029,NL,1,2
340,mizejo01,1940,0,NLS194007090,SLN,1038,NL,1,3
341,hermabi01,1940,0,NLS194007090,CHN,1028,NL,1,4
342,lavagco01,1940,0,NLS194007090,BRO,1025,NL,1,5
343,vaughar01,1940,0,NLS194007090,PIT,1036,NL,1,6
344,medwijo01,1940,0,NLS194007090,BRO,1025,NL,1,7
345,moorete01,1940,0,NLS194007090,SLN,1038,NL,1,8
346,westma02,1940,0,NLS194007090,BSN,1026,NL,1,9
347,coscape01,1940,0,NLS194007090,BRO,1025,NL,1,
348,danniha01,1940,0,NLS194007090,NY1,1032,NL,1,
349,durocle01,1940,0,NLS194007090,BRO,1025,NL,0,
350,frencla01,1940,0,NLS194007090,CHN,1028,NL,1,
351,higbeki01,1940,0,NLS194007090,PHI,1035,NL,0,
352,hubbeca01,1940,0,NLS194007090,NY1,1032,NL,1,
353,jurgebi01,1940,0,NLS194007090,NY1,1032,NL,0,
354,leibeha01,1940,0,NLS194007090,CHN,1028,NL,0,
355,maypi01,1940,0,NLS194007090,PHI,1035,NL,1,
356,mccorfr01,1940,0,NLS194007090,CIN,1029,NL,1,
357,milleed03,1940,0,NLS194007090,BSN,1026,NL,1,
358,moorejo02,1940,0,NLS194007090,NY1,1032,NL,1,
359,mulcahu01,1940,0,NLS194007090,PHI,1035,NL,0,
360,nichobi01,1940,0,NLS194007090,CHN,1028,NL,1,
361,ottme01,1940,0,NLS194007090,NY1,1032,NL,1,
362,phelpba01,1940,0,NLS194007090,BRO,1025,NL,1,
363,waltebu01,1940,0,NLS194007090,CIN,1029,NL,1,
364,wyattwh01,1940,0,NLS194007090,BRO,1025,NL,1,
365,fellebo01,1941,0,ALS194107080,CLE,1046,AL,1,1
366,dickebi01,1941,0,ALS194107080,NYA,1049,AL,1,2
367,yorkru01,1941,0,ALS194107080,DET,1047,AL,1,3
368,doerrbo01,1941,0,ALS194107080,BOS,1040,AL,1,4
369,travice01,1941,0,ALS194107080,WS1,1055,AL,1,5
370,cronijo01,1941,0,ALS194107080,BOS,1040,AL,1,6
371,willite01,1941,0,ALS194107080,BOS,1040,AL,1,7
372,dimagjo01,1941,0,ALS194107080,NYA,1049,AL,1,8
373,heathje01,1941,0,ALS194107080,CLE,1046,AL,1,9
374,applilu01,1941,0,ALS194107080,CHA,1043,AL,0,
375,bentoal01,1941,0,ALS194107080,DET,1047,AL,0,
376,boudrlo01,1941,0,ALS194107080,CLE,1046,AL,1,
377,cullero01,1941,0,ALS194107080,SLA,1053,AL,1,
378,dimagdo01,1941,0,ALS194107080,BOS,1040,AL,1,
379,foxxji01,1941,0,ALS194107080,BOS,1040,AL,1,
380,gordojo01,1941,0,ALS194107080,NYA,1049,AL,1,
381,hayesfr01,1941,0,ALS194107080,PHA,1050,AL,1,
382,hudsosi01,1941,0,ALS194107080,WS1,1055,AL,1,
383,kellech01,1941,0,ALS194107080,NYA,1049,AL,1,
384,keltnke01,1941,0,ALS194107080,CLE,1046,AL,1,
385,leeth01,1941,0,ALS194107080,CHA,1043,AL,1,
386,ruffire01,1941,0,ALS194107080,NYA,1049,AL,0,
387,russoma01,1941,0,ALS194107080,NYA,1049,AL,0,
388,smithed04,1941,0,ALS194107080,CHA,1043,AL,1,
389,tebbebi01,1941,0,ALS194107080,DET,1047,AL,0,
390,wyattwh01,1941,0,ALS194107080,BRO,1041,NL,1,1
391,owenmi01,1941,0,ALS194107080,BRO,1041,NL,1,2
392,mizejo01,1941,0,ALS194107080,SLN,1054,NL,1,3
393,freylo01,1941,0,ALS194107080,CIN,1045,NL,1,4
394,hackst01,1941,0,ALS194107080,CHN,1044,NL,1,5
395,vaughar01,1941,0,ALS194107080,PIT,1052,NL,1,6
396,moorete01,1941,0,ALS194107080,SLN,1054,NL,1,7
397,reisepe01,1941,0,ALS194107080,BRO,1041,NL,1,8
398,nichobi01,1941,0,ALS194107080,CHN,1044,NL,1,9
399,blantcy01,1941,0,ALS194107080,PHI,1051,NL,0,
400,camildo01,1941,0,ALS194107080,BRO,1041,NL,0,
401,danniha01,1941,0,ALS194107080,NY1,1048,NL,1,
402,derripa01,1941,0,ALS194107080,CIN,1045,NL,1,
403,elliobo01,1941,0,ALS194107080,PIT,1052,NL,1,
404,hermabi01,1941,0,ALS194107080,BRO,1041,NL,1,
405,hubbeca01,1941,0,ALS194107080,NY1,1048,NL,0,
406,lavagco01,1941,0,ALS194107080,BRO,1041,NL,1,
407,leibeha01,1941,0,ALS194107080,CHN,1044,NL,0,
408,lopezal01,1941,0,ALS194107080,PIT,1052,NL,1,
409,mccorfr01,1941,0,ALS194107080,CIN,1045,NL,1,
410,medwijo01,1941,0,ALS194107080,BRO,1041,NL,1,
411,milleed03,1941,0,ALS194107080,BSN,1042,NL,1,
412,ottme01,1941,0,ALS194107080,NY1,1048,NL,1,
413,passecl01,1941,0,ALS194107080,CHN,1044,NL,1,
414,slaugen01,1941,0,ALS194107080,SLN,1054,NL,1,
415,waltebu01,1941,0,ALS194107080,CIN,1045,NL,1,
416,warnelo01,1941,0,ALS194107080,SLN,1054,NL,0,
417,chandsp01,1942,0,NLS194207060,NYA,1065,AL,1,1
418,tebbebi01,1942,0,NLS194207060,DET,1063,AL,1,2
419,yorkru01,1942,0,NLS194207060,DET,1063,AL,1,3
420,gordojo01,1942,0,NLS194207060,NYA,1065,AL,1,4
421,keltnke01,1942,0,NLS194207060,CLE,1062,AL,1,5
422,boudrlo01,1942,0,NLS194207060,CLE,1062,AL,1,6
423,willite01,1942,0,NLS194207060,BOS,1056,AL,1,7
424,dimagjo01,1942,0,NLS194207060,NYA,1065,AL,1,8
425,henrito01,1942,0,NLS194207060,NYA,1065,AL,1,9
426,bagbyji02,1942,0,NLS194207060,CLE,1062,AL,0,
427,bentoal01,1942,0,NLS194207060,DET,1063,AL,1,
428,bonhati01,1942,0,NLS194207060,NYA,1065,AL,0,
